policy,Omega,k,h,H,ell_o,ell_s,C,D,Lambda,chi,regime,ell_star,T_theory_concentrated,T_theory_diffuse,theory_architecture_advantage,R,event_fraction_capacity,event_fraction_free,event_fraction_diffuse,rmst_capacity,rmst_free,rmst_diffuse_capacity,rmst_capacity_penalty,rmst_architecture_advantage,mean_row_capacity_penalty,mean_row_architecture_advantage,mean_T_observed,median_T_observed,q90_T_observed,q95_T_observed,mean_blocked_fraction,prob_any_block,mean_first_block_attempt_conditional,mean_windows_started
uniform,1.0,11,0.733333333333333,0.537777777777778,0.7,0.8,60,60,3.2,3.2,structural_win,0.7,71.8296170947133,77.9217094224623,-6.09209232774901,200,1.0,1.0,1.0,75.745,33.465,89.21,42.28,-13.46499999999999,42.28,-13.465,75.745,74.0,79.1,91.0,0.5348347500699928,1.0,18.665,2.03
uniform,1.0,11,0.733333333333333,0.537777777777778,0.7,0.9,60,60,3.2,3.2,structural_win,0.7,68.5657206700034,77.9217094224623,-9.35598875245887,200,1.0,1.0,1.0,70.41,29.695,89.21,40.714999999999996,-18.799999999999997,40.715,-18.8,70.41,70.0,73.0,74.0,0.5543842321849902,1.0,18.665,2.0
uniform,1.0,11,0.733333333333333,0.537777777777778,0.7,1.0,60,60,3.2,3.2,structural_win,0.7,65.918784683854,77.9217094224623,-12.002924738608298,200,1.0,1.0,1.0,66.86,26.655,89.21,40.205,-22.349999999999994,40.205,-22.35,66.86,67.0,69.0,69.0,0.5816176113419971,1.0,18.665,2.0
uniform,1.0,13,0.866666666666667,0.751111111111111,0.7,0.7,60,60,3.6,3.6,structural_win,0.7,68.990455627827,77.9217094224623,-8.93125379463527,200,1.0,1.0,1.0,74.145,28.2,89.21,45.94499999999999,-15.064999999999998,45.945,-15.065,74.145,71.0,76.1,106.44999999999985,0.6047206674863651,1.0,16.95,2.045
uniform,1.0,13,0.866666666666667,0.751111111111111,0.7,0.8,60,60,3.6,3.6,structural_win,0.7,65.7395456775945,77.9217094224623,-12.1821637448678,200,1.0,1.0,1.0,67.425,24.31,89.21,43.114999999999995,-21.784999999999997,43.115,-21.785,67.425,67.0,71.0,72.0,0.630904142561521,1.0,16.95,2.0
uniform,1.0,13,0.866666666666667,0.751111111111111,0.7,0.9,60,60,3.6,3.6,structural_win,0.7,63.2028850371717,77.9217094224623,-14.718824385290599,200,1.0,1.0,1.0,64.37,21.395,89.21,42.97500000000001,-24.83999999999999,42.975,-24.84,64.37,64.0,66.0,67.0,0.6595509429437877,1.0,16.95,2.0
uniform,1.0,13,0.866666666666667,0.751111111111111,0.7,1.0,60,60,3.6,3.6,structural_win,0.7,61.16827813762941,77.9217094224623,-16.7534312848329,200,1.0,1.0,1.0,61.805,18.895,89.21,42.91,-27.404999999999994,42.91,-27.405,61.805,62.0,63.0,63.0,0.6865925051990213,1.0,16.95,2.0
uniform,1.0,15,1.0,1.0,0.7,0.7,60,60,4.0,4.0,structural_win,0.7,64.0634947267608,77.9217094224623,-13.858214695701498,200,1.0,1.0,1.0,66.74,21.395,89.21,45.345,-22.47,45.345,-22.47,66.74,66.0,70.0,71.0,0.6783543397671207,1.0,16.0,2.005
uniform,1.0,15,1.0,1.0,0.7,0.8,60,60,4.0,4.0,structural_win,0.7,61.61045614087929,77.9217094224623,-16.311253281583,200,1.0,1.0,1.0,62.77,18.32,89.21,44.45,-26.43999999999999,44.45,-26.44,62.77,63.0,66.0,67.0,0.6986285590940899,0.985,16.0,1.985
uniform,1.0,15,1.0,1.0,0.7,0.9,60,60,4.0,4.0,structural_win,0.7,14.7023574843115,77.9217094224623,-63.2193519381508,200,1.0,1.0,1.0,46.465,16.11,89.21,30.355000000000004,-42.74499999999999,30.355,-42.745,46.465,61.0,63.0,63.0,0.49240239252418655,0.675,16.0,1.675
uniform,1.0,15,1.0,1.0,0.7,1.0,60,60,4.0,4.0,structural_win,0.7,13.1757146767632,77.9217094224623,-64.7459947456991,200,1.0,1.0,1.0,14.0,14.0,89.21,0.0,-75.21,0.0,-75.21,14.0,14.0,14.0,14.0,0.0,0.0,nan,1.0
uniform,1.5,4,0.266666666666667,0.0711111111111111,0.7,0.7,60,90,1.8,2.7,competence_rescuable,0.812779307365417,112.335099034475,107.92170942246202,4.41338961201231,200,1.0,1.0,1.0,118.77,76.29,112.73,42.47999999999999,6.039999999999992,42.48,6.04,118.77,116.0,128.1,140.09999999999997,0.3555383172400737,1.0,31.855,2.005
uniform,1.5,4,0.266666666666667,0.0711111111111111,0.7,0.8,60,90,1.8,2.7,competence_rescuable,0.812779307365417,108.373658994157,107.92170942246202,0.451949571694669,200,1.0,1.0,1.0,112.78,72.585,112.73,40.19500000000001,0.04999999999999716,40.195,0.05,112.78,112.0,121.0,124.0,0.3621459562432765,1.0,31.855,2.0
uniform,1.5,4,0.266666666666667,0.0711111111111111,0.7,0.9,60,90,1.8,2.7,competence_rescuable,0.812779307365417,105.104002376817,107.92170942246202,-2.81770704564526,200,1.0,1.0,1.0,108.815,69.475,112.73,39.34,-3.9150000000000063,39.34,-3.915,108.815,109.0,115.0,118.0,0.3727642115865252,1.0,31.855,2.0
uniform,1.5,4,0.266666666666667,0.0711111111111111,0.7,1.0,60,90,1.8,2.7,competence_rescuable,0.812779307365417,102.349312285126,107.92170942246202,-5.572397137336041,200,1.0,1.0,1.0,105.765,66.89,112.73,38.875,-6.965000000000003,38.875,-6.965,105.765,105.0,113.0,114.0,0.38301464561920556,1.0,31.855,2.0
uniform,1.5,7,0.466666666666667,0.217777777777778,0.7,0.7,60,90,2.4,3.6,competence_rescuable,0.877618500590324,117.53366826918,107.92170942246202,9.61195884671724,200,1.0,1.0,1.0,138.535,62.79,112.73,75.745,25.804999999999993,75.745,25.805,138.535,128.0,182.1,184.04999999999998,0.5226021929284042,1.0,24.03,2.17
uniform,1.5,7,0.466666666666667,0.217777777777778,0.7,0.8,60,90,2.4,3.6,competence_rescuable,0.877618500590324,110.82574133973999,107.92170942246202,2.9040319172781905,200,1.0,1.0,1.0,119.495,57.995,112.73,61.50000000000001,6.765000000000001,61.5,6.765,119.495,113.5,144.1,162.0,0.5013784881778737,1.0,24.03,2.03
uniform,1.5,7,0.466666666666667,0.217777777777778,0.7,0.9,60,90,2.4,3.6,competence_rescuable,0.877618500590324,107.160398604301,107.92170942246202,-0.761310818161292,200,1.0,1.0,1.0,110.535,54.285,112.73,56.25,-2.1950000000000074,56.25,-2.195,110.535,109.0,118.0,125.04999999999998,0.5022713536220019,1.0,24.03,2.0
uniform,1.5,7,0.466666666666667,0.217777777777778,0.7,1.0,60,90,2.4,3.6,competence_rescuable,0.877618500590324,104.10162425481799,107.92170942246202,-3.82008516764472,200,1.0,1.0,1.0,105.815,50.885,112.73,54.93,-6.915000000000006,54.93,-6.915,105.815,105.0,111.0,112.0,0.5128645366995099,1.0,24.03,2.0
uniform,1.5,8,0.533333333333333,0.284444444444444,0.7,0.7,60,90,2.6,3.9,competence_rescuable,0.841466543078423,124.982377962138,107.92170942246202,17.0606685396755,200,1.0,1.0,1.0,142.115,56.985,112.73,85.13000000000001,29.385000000000005,85.13,29.385,142.115,134.0,184.0,186.04999999999998,0.570061270921856,1.0,22.65,2.225
uniform,1.5,8,0.533333333333333,0.284444444444444,0.7,0.8,60,90,2.6,3.9,competence_rescuable,0.841466543078423,109.54926339735398,107.92170942246202,1.6275539748913999,200,1.0,1.0,1.0,118.355,51.705,112.73,66.65,5.625,66.65,5.625,118.355,112.0,135.1,163.2999999999999,0.5409101526024753,1.0,22.65,2.035
uniform,1.5,8,0.533333333333333,0.284444444444444,0.7,0.9,60,90,2.6,3.9,competence_rescuable,0.841466543078423,105.838661029473,107.92170942246202,-2.08304839298972,200,1.0,1.0,1.0,108.195,47.655,112.73,60.53999999999999,-4.535000000000011,60.54,-4.535,108.195,107.0,113.0,118.09999999999997,0.5422468576145731,1.0,22.65,2.0
uniform,1.5,8,0.533333333333333,0.284444444444444,0.7,1.0,60,90,2.6,3.9,competence_rescuable,0.841466543078423,102.757015173114,107.92170942246202,-5.16469424934817,200,1.0,1.0,1.0,103.885,44.315,112.73,59.57000000000001,-8.844999999999999,59.57,-8.845,103.885,103.0,108.0,109.04999999999998,0.555784457117391,1.0,22.65,2.0
uniform,1.5,9,0.6,0.36,0.7,0.7,60,90,2.8,4.2,competence_rescuable,0.786255657672882,119.803441705756,107.92170942246202,11.8817322832937,200,1.0,1.0,1.0,144.08,50.37,112.73,93.71000000000001,31.35000000000001,93.71,31.35,144.08,132.0,185.0,188.04999999999998,0.6114532192794677,1.0,20.995,2.335
uniform,1.5,9,0.6,0.36,0.7,0.8,60,90,2.8,4.2,competence_rescuable,0.786255657672882,107.355662962083,107.92170942246202,-0.566046460379383,200,1.0,1.0,1.0,116.125,44.94,112.73,71.185,3.394999999999996,71.185,3.395,116.125,109.0,140.2,172.24999999999991,0.5811174820366992,1.0,20.995,2.04
uniform,1.5,9,0.6,0.36,0.7,0.9,60,90,2.8,4.2,competence_rescuable,0.786255657672882,103.690753513557,107.92170942246202,-4.23095590890495,200,1.0,1.0,1.0,105.11,40.895,112.73,64.215,-7.6200000000000045,64.215,-7.62,105.11,105.0,109.0,111.09999999999997,0.5847849317462248,1.0,20.995,2.0
uniform,1.5,9,0.6,0.36,0.7,1.0,60,90,2.8,4.2,competence_rescuable,0.786255657672882,100.668566739982,107.92170942246202,-7.2531426824805,200,1.0,1.0,1.0,101.1,37.36,112.73,63.739999999999995,-11.63000000000001,63.74,-11.63,101.1,101.0,104.0,105.0,0.6038738425905031,1.0,20.995,2.0
uniform,1.5,10,0.666666666666667,0.444444444444444,0.7,0.7,60,90,3.0,4.5,competence_rescuable,0.7203986912965771,108.905041687831,107.92170942246202,0.9833322653685169,200,1.0,1.0,1.0,139.625,44.01,112.73,95.61500000000001,26.894999999999996,95.615,26.895,139.625,126.5,184.0,185.04999999999998,0.6491589230101482,1.0,19.69,2.31
uniform,1.5,10,0.666666666666667,0.444444444444444,0.7,0.8,60,90,3.0,4.5,competence_rescuable,0.7203986912965771,104.517234359228,107.92170942246202,-3.4044750632347105,200,1.0,1.0,1.0,111.015,38.68,112.73,72.33500000000001,-1.7150000000000034,72.335,-1.715,111.015,106.0,121.1,143.44999999999985,0.6237590773596956,1.0,19.69,2.035
uniform,1.5,10,0.666666666666667,0.444444444444444,0.7,0.9,60,90,3.0,4.5,competence_rescuable,0.7203986912965771,101.01579580339599,107.92170942246202,-6.905913619066271,200,1.0,1.0,1.0,102.405,34.62,112.73,67.785,-10.325000000000003,67.785,-10.325,102.405,102.0,106.0,106.04999999999998,0.6356810359578668,1.0,19.69,2.0
uniform,1.5,10,0.666666666666667,0.444444444444444,0.7,1.0,60,90,3.0,4.5,competence_rescuable,0.7203986912965771,98.15349968106598,107.92170942246202,-9.76820974139628,200,1.0,1.0,1.0,99.0,31.46,112.73,67.53999999999999,-13.730000000000004,67.54,-13.73,99.0,99.0,101.0,101.04999999999998,0.6572350053053255,1.0,19.69,2.0
uniform,1.5,11,0.733333333333333,0.537777777777778,0.7,0.7,60,90,3.2,4.8,structural_win,0.7,105.495558489624,107.92170942246202,-2.42615093283803,200,1.0,1.0,1.0,125.665,37.715,112.73,87.95,12.935000000000002,87.95,12.935,125.665,108.0,182.0,183.04999999999998,0.6665942052662266,1.0,18.685,2.2
uniform,1.5,11,0.733333333333333,0.537777777777778,0.7,0.8,60,90,3.2,4.8,structural_win,0.7,101.41093522978699,107.92170942246202,-6.51077419267494,200,1.0,1.0,1.0,104.06,33.425,112.73,70.635,-8.670000000000002,70.635,-8.67,104.06,103.0,107.0,108.0,0.6600021723153198,1.0,18.685,2.01
uniform,1.5,11,0.733333333333333,0.537777777777778,0.7,0.9,60,90,3.2,4.8,structural_win,0.7,98.18291843013408,107.92170942246202,-9.73879099232818,200,1.0,1.0,1.0,99.355,29.84,112.73,69.515,-13.375,69.515,-13.375,99.355,99.0,102.0,103.0,0.6810137026681227,1.0,18.685,2.0
uniform,1.5,11,0.733333333333333,0.537777777777778,0.7,1.0,60,90,3.2,4.8,structural_win,0.7,95.5663714492084,107.92170942246202,-12.3553379732539,200,1.0,1.0,1.0,96.47,26.65,112.73,69.82,-16.260000000000005,69.82,-16.26,96.47,96.0,98.0,99.0,0.7011815020018236,1.0,18.685,2.0
uniform,1.5,13,0.866666666666667,0.751111111111111,0.7,0.7,60,90,3.6,5.4,structural_win,0.7,98.94833784805091,107.92170942246202,-8.97337157441142,200,1.0,1.0,1.0,105.285,28.265,112.73,77.02,-7.445000000000007,77.02,-7.445,105.285,101.0,105.0,147.8999999999997,0.7217501222433453,1.0,16.95,2.045
uniform,1.5,13,0.866666666666667,0.751111111111111,0.7,0.8,60,90,3.6,5.4,structural_win,0.7,95.70245588733091,107.92170942246202,-12.219253535131402,200,1.0,1.0,1.0,97.64,24.51,112.73,73.13,-15.090000000000003,73.13,-15.09,97.64,97.0,101.0,102.0,0.7398648930526796,1.0,16.95,2.0
uniform,1.5,13,0.866666666666667,0.751111111111111,0.7,0.9,60,90,3.6,5.4,structural_win,0.7,93.1697783613709,107.92170942246202,-14.7519310610914,200,1.0,1.0,1.0,94.37,21.505,112.73,72.86500000000001,-18.36,72.865,-18.36,94.37,94.0,97.0,98.0,0.764446490401749,1.0,16.95,2.0
uniform,1.5,13,0.866666666666667,0.751111111111111,0.7,1.0,60,90,3.6,5.4,structural_win,0.7,91.13840470712599,107.92170942246202,-16.7833047153363,200,1.0,1.0,1.0,91.63,19.005,112.73,72.625,-21.10000000000001,72.625,-21.1,91.63,92.0,93.0,93.0,0.7870672916377685,1.0,16.95,2.0
uniform,1.5,15,1.0,1.0,0.7,0.7,60,90,4.0,6.0,structural_win,0.7,94.0634947267608,107.92170942246202,-13.858214695701498,200,1.0,1.0,1.0,97.28,21.825,112.73,75.455,-15.450000000000003,75.455,-15.45,97.28,97.0,101.0,102.0,0.775200756836516,1.0,16.0,2.005
uniform,1.5,15,1.0,1.0,0.7,0.8,60,90,4.0,6.0,structural_win,0.7,91.6104561408793,107.92170942246202,-16.311253281583,200,1.0,1.0,1.0,93.435,18.785,112.73,74.65,-19.295,74.65,-19.295,93.435,94.0,96.1,97.04999999999998,0.7956690462247729,0.995,16.0,1.995
uniform,1.5,15,1.0,1.0,0.7,0.9,60,90,4.0,6.0,structural_win,0.7,14.7023574843115,107.92170942246202,-93.2193519381508,200,1.0,1.0,1.0,68.475,16.355,112.73,52.11999999999999,-44.25500000000001,52.12,-44.255,68.475,91.0,93.0,94.0,0.5665692723574629,0.695,16.0,1.695
uniform,1.5,15,1.0,1.0,0.7,1.0,60,90,4.0,6.0,structural_win,0.7,13.1757146767632,107.92170942246202,-94.7459947456991,200,1.0,1.0,1.0,14.0,14.0,112.73,0.0,-98.73,0.0,-98.73,14.0,14.0,14.0,14.0,0.0,0.0,nan,1.0
